scaling,method,grid_size,processes,runs,mean_iterations,bj_iterations,mean_total_time,bj_total_time,mean_time_per_iteration_ms,bj_time_per_iteration_ms,iteration_reduction_pct,time_per_iteration_change_pct,total_runtime_change_pct,cv_pct,bj_cv_pct,quality_check
strong,AS1,1024,2,5,618.0,628.0,19.83418,17.29374,32.09414239482201,27.5378025477707,1.5923566878980893,16.54576409699823,14.689939827937742,0.5976403872056835,0.8711154541721272,PASS
strong,AS2,1024,2,5,583.0,628.0,18.54724,17.29374,31.813447684391075,27.5378025477707,7.165605095541402,15.526457237113524,7.2482875306324654,2.4387897399599825,0.8711154541721272,PASS
strong,AS1,1024,4,5,553.0,577.0,6.628677999999999,5.58887,11.986759493670885,9.686083188908146,4.15944540727903,23.752390516295783,18.60497739256771,0.15827708944911004,0.15373014663932902,PASS
strong,AS2,1024,4,5,578.0,577.0,6.965752,5.58887,12.051474048442907,9.686083188908146,-0.1733102253032929,24.420509440218815,24.636142905453163,0.16366415952238228,0.15373014663932902,PASS
strong,AS1,1024,8,5,538.0,579.0,3.170206,2.810796,5.892576208178438,4.854569948186528,7.081174438687392,21.382043539812777,12.786769299515157,0.12064680590346796,0.09130801481113508,PASS
strong,AS2,1024,8,5,572.0,579.0,3.40875,2.810796,5.959353146853147,4.854569948186528,1.2089810017271156,22.757591515996612,21.273475556390437,0.10440105185845949,0.09130801481113508,PASS
strong,AS1,1024,16,5,556.0,571.0,2.580398,2.219878,4.641003597122302,3.887702276707531,2.626970227670753,19.37651771659678,16.240532137351703,6.089949634739513,9.585994252744442,PASS
strong,AS2,1024,16,5,551.0,571.0,2.594684,2.219878,4.709045372050817,3.887702276707531,3.502626970227671,21.12669738792026,16.8840810170649,5.164598409687846,9.585994252744442,PASS
strong,AS1,1024,32,5,562.0,596.0,0.8067808,0.766943,1.435553024911032,1.28681711409396,5.704697986577181,11.558434309586882,5.194362553670862,0.33280000186942227,0.2915893786107911,PASS
strong,AS2,1024,32,5,571.0,596.0,0.865681,0.766943,1.5160788091068302,1.28681711409396,4.194630872483222,17.816183240171785,12.874229245198142,1.676102431473727,0.2915893786107911,PASS
strong,AS1,1024,64,5,567.0,636.0,0.6074724,0.583699,1.0713798941798942,0.9177657232704401,10.849056603773585,16.737841370023382,4.0728868817661255,0.8478340388285031,0.943739092718178,PASS
strong,AS2,1024,64,5,566.0,636.0,0.7012617999999999,0.583699,1.2389784452296817,0.9177657232704401,11.0062893081761,34.999424560617314,20.140997329102838,9.367386148358444,0.943739092718178,PASS
strong,AS1,2048,1,5,764.0,764.0,239.8098,208.33859999999999,313.8871727748691,272.694502617801,0.0,15.105794125524525,15.105794125524511,1.2468153168426421,1.2508814210264396,PASS
strong,AS2,2048,1,5,764.0,764.0,240.78119999999998,208.33859999999999,315.15863874345547,272.694502617801,0.0,15.572054338466337,15.572054338466323,1.1937746852683182,1.2508814210264396,PASS
strong,AS1,2048,2,5,1150.0,1215.0,142.565,130.695,123.9695652173913,107.5679012345679,5.349794238683128,15.24773077709969,9.082214315773369,1.3035641398063704,0.8051303995594998,PASS
strong,AS2,2048,2,5,1112.0,1215.0,138.798,130.695,124.81834532374101,107.5679012345679,8.477366255144032,16.036795262516037,6.199931137380932,2.7707618395928773,0.8051303995594998,PASS
strong,AS1,2048,4,5,1069.0,1146.0,54.044560000000004,48.744479999999996,50.556183348924236,42.5344502617801,6.719022687609075,18.859378780668454,10.873190154044128,0.23155050775085587,0.09309359800247412,PASS
strong,AS2,2048,4,5,1115.0,1146.0,56.61994,48.744479999999996,50.78021524663677,42.5344502617801,2.7050610820244327,19.386085711952912,16.156619170006543,0.16912299649967563,0.09309359800247412,PASS
strong,AS1,2048,8,5,1066.0,1110.0,28.014300000000002,23.69616,26.279831144465295,21.34789189189189,3.963963963963964,23.102699215216635,18.22295257965849,0.07689952719796145,0.2600689647487478,PASS
strong,AS2,2048,8,5,1106.0,1110.0,29.23606,23.69616,26.43405063291139,21.34789189189189,0.36036036036036034,23.82511007071038,23.378893457842956,0.1081694461754333,0.2600689647487478,PASS
strong,AS1,2048,16,5,1066.0,1079.0,14.889619999999999,11.55172,13.967748592870542,10.705949953660797,1.2048192771084338,30.467157546298864,28.89526408188564,0.23399635570209287,0.07531196726113679,PASS
strong,AS2,2048,16,5,1036.0,1079.0,14.63876,11.55172,14.13007722007722,10.705949953660797,3.985171455050973,31.98340438015569,26.723639423393227,0.20420120385213553,0.07531196726113679,PASS
