scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,4,262144,BJ,0,4,5,577,9.65072e-09,17.6142,1.13674,0.549181,13.1731,10.1749,1.35632,212468
strong,1024,1048576,4,262144,AS1,1,4,5,553,9.99784e-09,23.3998,2.28242,1.31714,17.6803,14.1171,0.764735,212468
strong,1024,1048576,4,262144,AS2,2,4,5,578,9.9035e-09,24.1045,2.75841,1.69075,17.4489,14.5381,0.990047,212468
strong,2048,4194304,4,1048576,BJ,0,4,1,1146,9.85032e-09,281.578,29.375,22.8103,207.709,216.53,18.2048,212468
strong,2048,4194304,4,1048576,AS1,1,4,1,1069,8.42689e-09,305.745,30.8074,21.5288,232.607,233.736,17.0701,212468
strong,2048,4194304,4,1048576,AS2,2,4,1,1115,9.20774e-09,305.565,29.8995,21.8762,232.429,230.597,16.0388,212468
strong,2048,4194304,4,1048576,BJ,0,4,2,1146,9.85032e-09,282.343,31.1409,24.22,209.494,217.388,17.3097,212468
strong,2048,4194304,4,1048576,AS1,1,4,2,1069,8.42689e-09,313.33,32.1721,22.9495,237.478,240.568,16.4436,212468
strong,2048,4194304,4,1048576,AS2,2,4,2,1115,9.20774e-09,322.664,32.778,23.5446,243.706,244.61,16.6709,212468
strong,2048,4194304,4,1048576,BJ,0,4,3,1146,9.85032e-09,259.143,29.2023,21.3708,190.612,194.399,15.7522,212468
strong,2048,4194304,4,1048576,AS1,1,4,3,1069,8.42689e-09,316.242,33.589,23.1586,237.402,242.97,17.0556,212468
strong,2048,4194304,4,1048576,AS2,2,4,3,1115,9.20774e-09,329.987,35.7661,24.6582,251.432,253.303,16.4506,212468
strong,2048,4194304,4,1048576,BJ,0,4,4,1146,9.85032e-09,266.414,30.2789,21.689,197.118,201.643,15.9321,212468
strong,2048,4194304,4,1048576,AS1,1,4,4,1069,8.42689e-09,313.945,31.5856,21.9107,234.84,240.64,17.5579,212468
strong,2048,4194304,4,1048576,AS2,2,4,4,1115,9.20774e-09,200.813,20.3286,12.6975,151.453,127.708,11.5972,212468
strong,2048,4194304,4,1048576,BJ,0,4,5,1146,9.85032e-09,67.5287,6.86288,0.829627,48.5837,5.68369,4.28999,212468
strong,2048,4194304,4,1048576,AS1,1,4,5,1069,8.42689e-09,73.1897,6.89098,0.882481,56.9623,4.66078,4.0815,212468
strong,2048,4194304,4,1048576,AS2,2,4,5,1115,9.20774e-09,76.9885,7.45523,0.929202,59.9029,5.09599,4.34824,212468
