scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,32,8192,BJ,0,4,8,324,9.77187e-09,0.10858,0.00977312,0.00366383,0.082159,0.00794459,0.0037986,218971
strong,512,262144,32,8192,AS1,1,4,8,295,7.55314e-09,0.116426,0.00742611,0.00192633,0.0921411,0.00883488,0.0034263,218971
strong,512,262144,32,8192,AS2,2,4,8,294,8.03923e-09,0.127704,0.0067412,0.00121953,0.101357,0.0108084,0.00430238,218971
strong,512,262144,32,8192,BJ,0,4,9,324,9.77187e-09,0.108408,0.00809573,0.00201829,0.0824575,0.0086185,0.00432259,218971
strong,512,262144,32,8192,AS1,1,4,9,295,7.55314e-09,0.11657,0.00685023,0.00128087,0.091758,0.00951292,0.00394263,218971
strong,512,262144,32,8192,AS2,2,4,9,294,8.03923e-09,0.153001,0.00656312,0.00102392,0.101853,0.036115,0.00394883,218971
strong,512,262144,32,8192,BJ,0,4,10,324,9.77187e-09,0.114397,0.00897685,0.00239438,0.0887506,0.00691792,0.00442615,218971
strong,512,262144,32,8192,AS1,1,4,10,295,7.55314e-09,0.123141,0.00673257,0.00112865,0.0919285,0.0159447,0.00399746,218971
strong,512,262144,32,8192,AS2,2,4,10,294,8.03923e-09,0.134439,0.00739083,0.00183825,0.103657,0.015333,0.00350217,218971
strong,1024,1048576,32,32768,BJ,0,4,1,596,8.20908e-09,0.768417,0.0491001,0.00360033,0.614566,0.0386513,0.0298819,218971
strong,1024,1048576,32,32768,AS1,1,4,1,562,8.79959e-09,0.811623,0.0463614,0.00482153,0.667099,0.0364435,0.0273681,218971
strong,1024,1048576,32,32768,AS2,2,4,1,571,9.77984e-09,0.860461,0.0446304,0.002999,0.708319,0.043948,0.0287642,218971
strong,1024,1048576,32,32768,BJ,0,4,2,596,8.20908e-09,0.767932,0.0473829,0.00352822,0.614826,0.0396646,0.0297142,218971
strong,1024,1048576,32,32768,AS1,1,4,2,562,8.79959e-09,0.811687,0.0453459,0.0023521,0.660479,0.0426015,0.02882,218971
strong,1024,1048576,32,32768,AS2,2,4,2,571,9.77984e-09,0.859927,0.046248,0.00391384,0.716064,0.0340707,0.028414,218971
strong,1024,1048576,32,32768,BJ,0,4,3,596,8.20908e-09,0.764995,0.0472399,0.00359682,0.613241,0.0387812,0.0295689,218971
strong,1024,1048576,32,32768,AS1,1,4,3,562,8.79959e-09,0.805659,0.0442025,0.00249678,0.657271,0.0414804,0.028454,218971
strong,1024,1048576,32,32768,AS2,2,4,3,571,9.77984e-09,0.865105,0.0490176,0.00459303,0.717339,0.0364887,0.0272023,218971
strong,1024,1048576,32,32768,BJ,0,4,4,596,8.20908e-09,0.766854,0.0488434,0.00341425,0.613934,0.0380253,0.0297879,218971
strong,1024,1048576,32,32768,AS1,1,4,4,562,8.79959e-09,0.807647,0.0482712,0.00505284,0.666483,0.0315663,0.0264882,218971
strong,1024,1048576,32,32768,AS2,2,4,4,571,9.77984e-09,0.865306,0.0448384,0.00269948,0.707599,0.0486446,0.0291434,218971
strong,1024,1048576,32,32768,BJ,0,4,5,596,8.20908e-09,0.778191,0.0510202,0.00542875,0.613137,0.0497971,0.0279087,218971
strong,1024,1048576,32,32768,AS1,1,4,5,562,8.79959e-09,0.810331,0.0441008,0.00297458,0.660008,0.0431008,0.0286096,218971
strong,1024,1048576,32,32768,AS2,2,4,5,571,9.77984e-09,0.858521,0.0467292,0.00440459,0.717828,0.031588,0.0271734,218971
strong,1024,1048576,32,32768,BJ,0,4,6,596,8.20908e-09,0.767026,0.0487576,0.00587434,0.606124,0.0484912,0.0276796,218971
strong,1024,1048576,32,32768,AS1,1,4,6,562,8.79959e-09,0.809288,0.0438514,0.00258736,0.658393,0.0439125,0.0284803,218971
strong,1024,1048576,32,32768,AS2,2,4,6,571,9.77984e-09,0.86096,0.0452292,0.00299594,0.707335,0.0431243,0.0303018,218971
strong,1024,1048576,32,32768,BJ,0,4,7,596,8.20908e-09,0.767315,0.0472393,0.00311887,0.613088,0.0402198,0.030595,218971
strong,1024,1048576,32,32768,AS1,1,4,7,562,8.79959e-09,0.807544,0.0439435,0.00242914,0.655497,0.0447723,0.0290671,218971
strong,1024,1048576,32,32768,AS2,2,4,7,571,9.77984e-09,0.866143,0.0470571,0.00393224,0.718123,0.0392547,0.0267408,218971
strong,1024,1048576,32,32768,BJ,0,4,8,596,8.20908e-09,0.767403,0.0476538,0.00408427,0.614269,0.0396044,0.0295668,218971
strong,1024,1048576,32,32768,AS1,1,4,8,562,8.79959e-09,0.810529,0.0440168,0.0029649,0.656521,0.0461054,0.0295518,218971
strong,1024,1048576,32,32768,AS2,2,4,8,571,9.77984e-09,0.861117,0.0453824,0.00388893,0.705589,0.0470021,0.0285672,218971
strong,1024,1048576,32,32768,BJ,0,4,9,596,8.20908e-09,0.765843,0.0496791,0.00541727,0.613346,0.0387497,0.0278171,218971
strong,1024,1048576,32,32768,AS1,1,4,9,562,8.79959e-09,0.810332,0.0451461,0.00239448,0.657873,0.0444613,0.0285107,218971
strong,1024,1048576,32,32768,AS2,2,4,9,571,9.77984e-09,0.859343,0.0447125,0.0025792,0.706163,0.0446207,0.0288838,218971
strong,1024,1048576,32,32768,BJ,0,4,10,596,8.20908e-09,0.768656,0.0472863,0.00353886,0.614405,0.0409018,0.0297487,218971
strong,1024,1048576,32,32768,AS1,1,4,10,562,8.79959e-09,0.809853,0.0439973,0.00286127,0.658253,0.0445332,0.0286258,218971
strong,1024,1048576,32,32768,AS2,2,4,10,571,9.77984e-09,0.86013,0.0459232,0.00344854,0.706873,0.0425131,0.0296999,218971
strong,2048,4194304,32,131072,BJ,0,4,1,1102,9.23498e-09,5.86066,0.49554,0.0196285,4.61819,0.110856,0.362693,218971
strong,2048,4194304,32,131072,AS1,1,4,1,1072,9.48762e-09,8.03842,0.808668,0.0238013,6.19251,0.233038,0.494091,218971
strong,2048,4194304,32,131072,AS2,2,4,1,1101,9.99227e-09,8.501,0.877296,0.010832,6.28867,0.450981,0.549668,218971
strong,2048,4194304,32,131072,BJ,0,4,2,1102,9.23498e-09,5.87946,0.48533,0.0160187,4.5471,0.218208,0.360074,218971
strong,2048,4194304,32,131072,AS1,1,4,2,1072,9.48762e-09,8.02816,0.811311,0.0178862,6.21276,0.148261,0.533585,218971
strong,2048,4194304,32,131072,AS2,2,4,2,1101,9.99227e-09,8.4835,0.837082,0.0202407,6.50276,0.302347,0.525677,218971
strong,2048,4194304,32,131072,BJ,0,4,3,1102,9.23498e-09,5.86225,0.497878,0.00959907,4.62217,0.0790612,0.385809,218971
strong,2048,4194304,32,131072,AS1,1,4,3,1072,9.48762e-09,8.03496,0.832184,0.0415635,6.17488,0.227615,0.491247,218971
strong,2048,4194304,32,131072,AS2,2,4,3,1101,9.99227e-09,8.49591,0.837361,0.0298073,6.6391,0.179755,0.518437,218971
strong,2048,4194304,32,131072,BJ,0,4,4,1102,9.23498e-09,5.88853,0.5069,0.02522,4.63586,0.110964,0.360895,218971
strong,2048,4194304,32,131072,AS1,1,4,4,1072,9.48762e-09,8.01762,0.811477,0.0227878,6.20937,0.183979,0.504063,218971
strong,2048,4194304,32,131072,AS2,2,4,4,1101,9.99227e-09,8.51847,0.844333,0.0209593,6.59758,0.228993,0.52954,218971
strong,2048,4194304,32,131072,BJ,0,4,5,1102,9.23498e-09,5.8629,0.510642,0.00961918,4.61866,0.0779624,0.378569,218971
strong,2048,4194304,32,131072,AS1,1,4,5,1072,9.48762e-09,8.02382,0.798492,0.0202755,6.20507,0.219046,0.493488,218971
strong,2048,4194304,32,131072,AS2,2,4,5,1101,9.99227e-09,8.50532,0.854548,0.00997826,6.28224,0.462838,0.571716,218971
strong,2048,4194304,32,131072,BJ,0,4,6,1102,9.23498e-09,5.8769,0.496143,0.0237048,4.62402,0.124594,0.35801,218971
strong,2048,4194304,32,131072,AS1,1,4,6,1072,9.48762e-09,8.04824,0.810428,0.0234874,6.0681,0.369709,0.495075,218971
strong,2048,4194304,32,131072,AS2,2,4,6,1101,9.99227e-09,8.49793,0.848972,0.0430898,6.58453,0.2356,0.508158,218971
strong,2048,4194304,32,131072,BJ,0,4,7,1102,9.23498e-09,5.86707,0.494188,0.00964943,4.62264,0.0859084,0.385087,218971
strong,2048,4194304,32,131072,AS1,1,4,7,1072,9.48762e-09,8.03648,0.802709,0.0200101,6.1126,0.323867,0.493301,218971
strong,2048,4194304,32,131072,AS2,2,4,7,1101,9.99227e-09,8.48295,0.84883,0.0205196,6.51132,0.296338,0.512847,218971
strong,2048,4194304,32,131072,BJ,0,4,8,1102,9.23498e-09,5.87887,0.503065,0.0242379,4.63326,0.0987206,0.369615,218971
strong,2048,4194304,32,131072,AS1,1,4,8,1072,9.48762e-09,8.02507,0.809152,0.0199381,6.1696,0.245277,0.491119,218971
strong,2048,4194304,32,131072,AS2,2,4,8,1101,9.99227e-09,8.51566,0.870541,0.00974188,6.32382,0.425461,0.562098,218971
strong,2048,4194304,32,131072,BJ,0,4,9,1102,9.23498e-09,5.89063,0.504548,0.0198914,4.56727,0.175089,0.374287,218971
strong,2048,4194304,32,131072,AS1,1,4,9,1072,9.48762e-09,8.02769,0.806136,0.0307245,6.14462,0.27,0.495538,218971
strong,2048,4194304,32,131072,AS2,2,4,9,1101,9.99227e-09,8.51726,0.857327,0.00933217,6.31136,0.449058,0.564923,218971
strong,2048,4194304,32,131072,BJ,0,4,10,1102,9.23498e-09,5.8826,0.48849,0.0162505,4.63314,0.126661,0.360789,218971
strong,2048,4194304,32,131072,AS1,1,4,10,1072,9.48762e-09,8.02183,0.813592,0.0169333,6.12738,0.284978,0.487398,218971
strong,2048,4194304,32,131072,AS2,2,4,10,1101,9.99227e-09,8.48717,0.849083,0.0170662,6.61687,0.173637,0.524262,218971
