scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,64,16384,AS2,2,4,6,566,8.47533e-09,0.65268,0.0319058,0.00322588,0.539338,0.0381721,0.0196739,218972
strong,1024,1048576,64,16384,BJ,0,4,7,636,9.97962e-09,0.567384,0.0397622,0.00543843,0.453536,0.0233559,0.0243636,218972
strong,1024,1048576,64,16384,AS1,1,4,7,567,8.98817e-09,0.593097,0.0320359,0.00311205,0.486324,0.0312465,0.0196297,218972
strong,1024,1048576,64,16384,AS2,2,4,7,566,8.47533e-09,0.649593,0.0325429,0.00353143,0.539744,0.0341106,0.0196252,218972
strong,1024,1048576,64,16384,BJ,0,4,8,636,9.97962e-09,0.566294,0.0416066,0.00943932,0.452054,0.0234439,0.0224995,218972
strong,1024,1048576,64,16384,AS1,1,4,8,567,8.98817e-09,0.620311,0.0341371,0.00519771,0.492248,0.0519214,0.0182249,218972
strong,1024,1048576,64,16384,AS2,2,4,8,566,8.47533e-09,0.654192,0.0366186,0.00511792,0.546658,0.0290591,0.0183512,218972
strong,1024,1048576,64,16384,BJ,0,4,9,636,9.97962e-09,0.567426,0.0382097,0.00565442,0.453175,0.027658,0.0219047,218972
strong,1024,1048576,64,16384,AS1,1,4,9,567,8.98817e-09,0.627445,0.0339464,0.00493156,0.492512,0.0586741,0.0184393,218972
strong,1024,1048576,64,16384,AS2,2,4,9,566,8.47533e-09,0.656686,0.0320133,0.00346719,0.540224,0.0413555,0.0195188,218972
strong,1024,1048576,64,16384,BJ,0,4,10,636,9.97962e-09,0.570754,0.0468711,0.0101942,0.452303,0.0219038,0.0221078,218972
strong,1024,1048576,64,16384,AS1,1,4,10,567,8.98817e-09,0.607473,0.0380701,0.00718706,0.493813,0.0322314,0.0188896,218972
strong,1024,1048576,64,16384,AS2,2,4,10,566,8.47533e-09,0.645622,0.0367968,0.00335176,0.540331,0.0255573,0.0194229,218972
strong,2048,4194304,64,65536,BJ,0,4,1,1147,8.75946e-09,4.15827,0.277517,0.0194512,3.19967,0.328463,0.163205,218972
strong,2048,4194304,64,65536,AS1,1,4,1,1083,9.25241e-09,5.63131,0.578432,0.0278336,4.49307,0.177655,0.198793,218972
strong,2048,4194304,64,65536,AS2,2,4,1,1103,9.39658e-09,6.07234,0.620946,0.0170242,4.90005,0.152007,0.21246,218972
strong,2048,4194304,64,65536,BJ,0,4,2,1147,8.75946e-09,4.0431,0.266666,0.0108203,3.21612,0.200409,0.171281,218972
strong,2048,4194304,64,65536,AS1,1,4,2,1083,9.25241e-09,5.63274,0.596788,0.0157399,4.48819,0.166415,0.197872,218972
strong,2048,4194304,64,65536,AS2,2,4,2,1103,9.39658e-09,6.09202,0.603602,0.00904862,4.75941,0.304382,0.236432,218972
strong,2048,4194304,64,65536,BJ,0,4,3,1147,8.75946e-09,4.08231,0.275333,0.0183114,3.2,0.261862,0.154708,218972
strong,2048,4194304,64,65536,AS1,1,4,3,1083,9.25241e-09,5.6929,0.608836,0.0440986,4.5186,0.192387,0.189618,218972
strong,2048,4194304,64,65536,AS2,2,4,3,1103,9.39658e-09,6.06559,0.610404,0.031603,4.91665,0.142759,0.208922,218972
strong,2048,4194304,64,65536,BJ,0,4,4,1147,8.75946e-09,4.0517,0.277285,0.022271,3.20413,0.225949,0.153853,218972
strong,2048,4194304,64,65536,AS1,1,4,4,1083,9.25241e-09,5.60411,0.58752,0.0171011,4.48623,0.152173,0.195001,218972
strong,2048,4194304,64,65536,AS2,2,4,4,1103,9.39658e-09,6.03847,0.618453,0.038597,4.9133,0.108372,0.211196,218972
strong,2048,4194304,64,65536,BJ,0,4,5,1147,8.75946e-09,4.06586,0.271196,0.0106118,3.2176,0.223159,0.165372,218972
strong,2048,4194304,64,65536,AS1,1,4,5,1083,9.25241e-09,5.60595,0.604831,0.0347835,4.39593,0.225814,0.196148,218972
strong,2048,4194304,64,65536,AS2,2,4,5,1103,9.39658e-09,6.03403,0.601384,0.018547,4.90769,0.119864,0.217931,218972
strong,2048,4194304,64,65536,BJ,0,4,6,1147,8.75946e-09,4.05998,0.29403,0.0211101,3.19642,0.222185,0.156648,218972
strong,2048,4194304,64,65536,AS1,1,4,6,1083,9.25241e-09,5.75166,0.61223,0.04109,4.52678,0.232407,0.196305,218972
strong,2048,4194304,64,65536,AS2,2,4,6,1103,9.39658e-09,6.05665,0.59489,0.026461,4.91364,0.148837,0.211849,218972
strong,2048,4194304,64,65536,BJ,0,4,7,1147,8.75946e-09,4.09559,0.273022,0.0235251,3.20904,0.26983,0.153243,218972
strong,2048,4194304,64,65536,AS1,1,4,7,1083,9.25241e-09,5.60249,0.593804,0.0419055,4.40721,0.225124,0.192911,218972
strong,2048,4194304,64,65536,AS2,2,4,7,1103,9.39658e-09,6.0569,0.609882,0.0329036,4.93302,0.115172,0.211153,218972
strong,2048,4194304,64,65536,BJ,0,4,8,1147,8.75946e-09,4.04428,0.274023,0.0187639,3.19477,0.228307,0.156156,218972
strong,2048,4194304,64,65536,AS1,1,4,8,1083,9.25241e-09,5.64422,0.585851,0.027781,4.51135,0.173116,0.190605,218972
strong,2048,4194304,64,65536,AS2,2,4,8,1103,9.39658e-09,6.07104,0.612264,0.045134,4.91301,0.151109,0.208078,218972
strong,2048,4194304,64,65536,BJ,0,4,9,1147,8.75946e-09,4.04539,0.280719,0.0313017,3.19968,0.214342,0.160173,218972
strong,2048,4194304,64,65536,AS1,1,4,9,1083,9.25241e-09,5.67187,0.591227,0.0225741,4.47317,0.233221,0.190748,218972
strong,2048,4194304,64,65536,AS2,2,4,9,1103,9.39658e-09,6.05944,0.602556,0.019943,4.85859,0.197266,0.214169,218972
strong,2048,4194304,64,65536,BJ,0,4,10,1147,8.75946e-09,4.6473,0.277441,0.0194802,3.22227,0.804189,0.15289,218972
strong,2048,4194304,64,65536,AS1,1,4,10,1083,9.25241e-09,5.62453,0.589823,0.00986834,4.23742,0.40393,0.209112,218972
strong,2048,4194304,64,65536,AS2,2,4,10,1103,9.39658e-09,6.06045,0.6033,0.0301934,4.86608,0.188114,0.215303,218972
