scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,2,2097152,AS2,2,4,1,1112,9.81766e-09,110.098,9.59563,0.256496,86.5164,0.249037,7.08286,218967
strong,2048,4194304,2,2097152,BJ,0,4,2,1215,9.36541e-09,102.5,10.3988,0.37646,79.8508,0.291846,6.35228,218967
strong,2048,4194304,2,2097152,AS1,1,4,2,1150,9.92848e-09,113.79,9.96287,0.0341615,89.2296,0.076223,7.44761,218967
strong,2048,4194304,2,2097152,AS2,2,4,2,1112,9.81766e-09,110.255,9.78875,0.272189,86.384,0.0340326,7.12339,218967
strong,2048,4194304,2,2097152,BJ,0,4,3,1215,9.36541e-09,102.625,10.3203,0.0258195,79.9692,0.197658,6.45221,218967
strong,2048,4194304,2,2097152,AS1,1,4,3,1150,9.92848e-09,113.91,10.0185,0.286367,89.1837,0.250152,7.31533,218967
strong,2048,4194304,2,2097152,AS2,2,4,3,1112,9.81766e-09,110.183,9.66621,0.0526303,86.2989,0.106233,7.13327,218967
strong,2048,4194304,2,2097152,BJ,0,4,4,1215,9.36541e-09,102.565,10.3393,0.334244,79.8652,0.27346,6.41718,218967
strong,2048,4194304,2,2097152,AS1,1,4,4,1150,9.92848e-09,113.976,10.0052,0.249187,89.3757,0.685602,7.11738,218967
strong,2048,4194304,2,2097152,AS2,2,4,4,1112,9.81766e-09,109.983,9.56459,0.067998,86.3035,0.0480083,7.1174,218967
strong,2048,4194304,2,2097152,BJ,0,4,5,1215,9.36541e-09,102.204,10.2844,0.0963092,79.7809,0.134357,6.37944,218967
strong,2048,4194304,2,2097152,AS1,1,4,5,1150,9.92848e-09,113.717,9.91159,0.0909057,88.9385,0.638592,7.27688,218967
strong,2048,4194304,2,2097152,AS2,2,4,5,1112,9.81766e-09,109.866,9.5382,0.0541559,86.1591,0.0927294,7.1662,218967
strong,2048,4194304,2,2097152,BJ,0,4,6,1215,9.36541e-09,102.09,10.2235,0.336129,79.684,0.234943,6.41582,218967
strong,2048,4194304,2,2097152,AS1,1,4,6,1150,9.92848e-09,113.948,9.96668,0.0581794,89.3648,0.0857074,7.42689,218967
strong,2048,4194304,2,2097152,AS2,2,4,6,1112,9.81766e-09,110.426,9.62528,0.186616,86.5621,0.309144,7.05217,218967
strong,2048,4194304,2,2097152,BJ,0,4,7,1215,9.36541e-09,102.597,10.0545,0.10553,79.8911,0.0536655,6.66487,218967
strong,2048,4194304,2,2097152,AS1,1,4,7,1150,9.92848e-09,113.371,9.86867,0.118352,88.7531,0.393893,7.2696,218967
strong,2048,4194304,2,2097152,AS2,2,4,7,1112,9.81766e-09,110.248,9.65788,0.0375871,86.5433,0.182497,7.05746,218967
strong,2048,4194304,2,2097152,BJ,0,4,8,1215,9.36541e-09,102.62,10.4856,0.0252383,79.9783,0.248013,6.35217,218967
strong,2048,4194304,2,2097152,AS1,1,4,8,1150,9.92848e-09,113.992,9.9819,0.290598,89.3446,0.527606,6.9784,218967
strong,2048,4194304,2,2097152,AS2,2,4,8,1112,9.81766e-09,110.049,9.53803,0.150906,86.3422,0.142888,7.15125,218967
strong,2048,4194304,2,2097152,BJ,0,4,9,1215,9.36541e-09,102.445,10.2755,0.118934,79.7627,0.493372,6.32455,218967
strong,2048,4194304,2,2097152,AS1,1,4,9,1150,9.92848e-09,113.603,9.86422,0.046125,89.0473,0.2404,7.35724,218967
strong,2048,4194304,2,2097152,AS2,2,4,9,1112,9.81766e-09,110.167,9.49799,0.0485149,86.3922,0.302883,7.09866,218967
strong,2048,4194304,2,2097152,BJ,0,4,10,1215,9.36541e-09,102.625,10.5443,0.402698,79.8997,0.167748,6.38662,218967
strong,2048,4194304,2,2097152,AS1,1,4,10,1150,9.92848e-09,114.236,10.0879,0.338484,89.4356,0.407843,7.2556,218967
strong,2048,4194304,2,2097152,AS2,2,4,10,1112,9.81766e-09,110.049,9.56769,0.0309505,85.9326,0.503294,7.10069,218967
