scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id,source_type,source_file
strong,2048,4194304,64,65536,AS2,2,4,1,1103,9.39658e-09,6.08029,0.620063,0.017924,4.89697,0.159553,0.217083,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,AS2,2,4,2,1103,9.39658e-09,6.11209,0.600222,0.0317544,4.82711,0.282972,0.214945,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,AS2,2,4,3,1103,9.39658e-09,6.18859,0.599755,0.0384414,4.93407,0.254829,0.213208,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,AS2,2,4,4,1103,9.39658e-09,6.08437,0.609971,0.0390912,4.92628,0.149764,0.21063,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,AS2,2,4,5,1103,9.39658e-09,6.08416,0.620716,0.0357966,4.94629,0.113893,0.215507,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,BJ,0,4,1,1147,8.75946e-09,4.68222,0.293834,0.0335231,3.22894,0.813867,0.154512,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,BJ,0,4,2,1147,8.75946e-09,4.0617,0.271946,0.0175545,3.20439,0.23955,0.155171,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,BJ,0,4,3,1147,8.75946e-09,4.04742,0.270789,0.012213,3.21294,0.208247,0.167113,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,BJ,0,4,4,1147,8.75946e-09,4.03825,0.28324,0.0182471,3.20162,0.207919,0.154848,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,64,65536,BJ,0,4,5,1147,8.75946e-09,4.04243,0.28011,0.0262424,3.19264,0.225028,0.154403,216366,stability_rerun,stability_strong_n2048_p64_216366.csv
strong,2048,4194304,128,32768,AS1,1,4,1,1101,9.158e-09,2.36023,0.130311,0.0175658,1.91312,0.153327,0.0704633,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS1,1,4,2,1101,9.158e-09,2.34319,0.128436,0.0144388,1.91537,0.136112,0.0710103,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS1,1,4,3,1101,9.158e-09,2.3472,0.143177,0.0208998,1.92129,0.114748,0.0750525,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS1,1,4,4,1101,9.158e-09,2.38252,0.119346,0.00833915,1.89479,0.200899,0.0753763,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS1,1,4,5,1101,9.158e-09,2.35857,0.133719,0.0139355,1.91228,0.150928,0.0691556,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS2,2,4,1,1095,9.60991e-09,2.54914,0.124034,0.00802856,2.08076,0.178468,0.0748943,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS2,2,4,2,1095,9.60991e-09,2.54796,0.119303,0.00993834,2.08152,0.182662,0.073712,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS2,2,4,3,1095,9.60991e-09,2.56296,0.129455,0.0148012,2.11575,0.154859,0.0706277,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS2,2,4,4,1095,9.60991e-09,2.56641,0.132925,0.0212767,2.12482,0.141791,0.0754169,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,AS2,2,4,5,1095,9.60991e-09,2.61367,0.122002,0.0106503,2.08382,0.241948,0.0746817,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,BJ,0,4,1,1233,8.66811e-09,2.36794,0.134741,0.0114206,1.74546,0.302356,0.083501,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,BJ,0,4,2,1233,8.66811e-09,2.23384,0.136765,0.0107733,1.74711,0.164463,0.0833869,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,BJ,0,4,3,1233,8.66811e-09,2.22623,0.149018,0.0235371,1.75194,0.13957,0.0832493,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,BJ,0,4,4,1233,8.66811e-09,2.22681,0.13774,0.0140623,1.74566,0.157797,0.0832591,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
strong,2048,4194304,128,32768,BJ,0,4,5,1233,8.66811e-09,2.28209,0.145211,0.0204266,1.7467,0.205214,0.081112,216367,stability_rerun,stability_strong_n2048_p128_216367.csv
weak,256,65536,1,65536,AS1,1,4,1,102,9.00337e-09,0.371199,0.0342693,0.000114263,0.305331,0.00010349,0.0139492,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS1,1,4,2,102,9.00337e-09,0.364789,0.033817,0.000110975,0.299893,9.18782e-05,0.0136699,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS1,1,4,3,102,9.00337e-09,0.368618,0.0338129,0.000134726,0.303029,9.3824e-05,0.0141892,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS1,1,4,4,102,9.00337e-09,0.364024,0.0332598,0.000100549,0.2988,8.37992e-05,0.0145831,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS1,1,4,5,102,9.00337e-09,0.369891,0.0340379,0.000115289,0.303913,8.79497e-05,0.0143347,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS2,2,4,1,102,9.00337e-09,0.358458,0.0332716,0.000105356,0.294529,0.000100984,0.0135167,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS2,2,4,2,102,9.00337e-09,0.376507,0.0348319,0.000121879,0.309457,0.000102916,0.0142134,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS2,2,4,3,102,9.00337e-09,0.374957,0.0344727,0.000113322,0.30807,9.13218e-05,0.014335,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS2,2,4,4,102,9.00337e-09,0.367601,0.0343119,9.45085e-05,0.301736,0.000100897,0.0140114,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,AS2,2,4,5,102,9.00337e-09,0.37171,0.0339354,0.000116376,0.305831,8.82207e-05,0.0142341,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,BJ,0,4,1,102,9.00337e-09,0.320781,0.0230309,9.44356e-05,0.266457,7.24294e-05,0.0137159,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,BJ,0,4,2,102,9.00337e-09,0.324816,0.023837,9.76899e-05,0.269276,7.68739e-05,0.0137916,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,BJ,0,4,3,102,9.00337e-09,0.318052,0.0227413,0.000105565,0.264057,7.96404e-05,0.0139154,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,BJ,0,4,4,102,9.00337e-09,0.325074,0.0237871,0.000103095,0.269538,7.82793e-05,0.0139627,212457,original,timing_weak_p1_212457.csv
weak,256,65536,1,65536,BJ,0,4,5,102,9.00337e-09,0.313166,0.0222838,9.79304e-05,0.260086,7.31486e-05,0.0137115,212457,original,timing_weak_p1_212457.csv
weak,362,131044,2,65522,AS1,1,4,1,226,8.66291e-09,0.941641,0.120906,0.0448648,0.747063,0.00380975,0.0320881,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS1,1,4,2,226,8.66291e-09,0.915461,0.109667,0.0346727,0.720608,0.0165588,0.0333002,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS1,1,4,3,226,8.66291e-09,0.915913,0.0953569,0.020238,0.746116,0.0056568,0.0333698,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS1,1,4,4,226,8.66291e-09,0.907628,0.109953,0.033754,0.723048,0.00496093,0.0338034,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS1,1,4,5,226,8.66291e-09,0.9021,0.11983,0.0447934,0.708574,0.00519978,0.0431966,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS2,2,4,1,228,9.73973e-09,0.897032,0.105547,0.0179091,0.717889,0.00511397,0.0327793,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS2,2,4,2,228,9.73973e-09,0.913153,0.105428,0.0286783,0.734354,0.00527769,0.0323457,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS2,2,4,3,228,9.73973e-09,0.894168,0.0809983,0.00578236,0.738972,0.00491836,0.0328808,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS2,2,4,4,228,9.73973e-09,0.912797,0.104298,0.0296586,0.734673,0.0053014,0.0319357,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,AS2,2,4,5,228,9.73973e-09,0.940024,0.119862,0.0439882,0.746124,0.00444276,0.0320851,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,BJ,0,4,1,239,6.24353e-09,0.802804,0.0659811,0.00880903,0.640463,0.0309242,0.0329294,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,BJ,0,4,2,239,6.24353e-09,0.788452,0.0661941,0.0119257,0.642523,0.0156542,0.032539,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,BJ,0,4,3,239,6.24353e-09,0.785376,0.0634903,0.0054991,0.642312,0.0139219,0.0335318,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,BJ,0,4,4,239,6.24353e-09,0.795659,0.0644813,0.00672902,0.652465,0.0289628,0.0332784,212458,original,timing_weak_p2_212458.csv
weak,362,131044,2,65522,BJ,0,4,5,239,6.24353e-09,0.809985,0.0878511,0.0333548,0.644697,0.00600795,0.0330828,212458,original,timing_weak_p2_212458.csv
weak,512,262144,4,65536,AS1,1,4,1,288,8.47553e-09,0.806138,0.070805,0.00114143,0.666593,0.00302186,0.0295966,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS1,1,4,2,288,8.47553e-09,0.814923,0.0711509,0.00109722,0.675202,0.0032914,0.0296332,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS1,1,4,3,288,8.47553e-09,0.80588,0.0707039,0.00114838,0.665658,0.00424609,0.0296345,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS1,1,4,4,288,8.47553e-09,0.806735,0.0712393,0.0011749,0.664816,0.00522389,0.02983,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS1,1,4,5,288,8.47553e-09,0.80553,0.0711683,0.00114423,0.665229,0.00370803,0.0295851,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS2,2,4,1,292,8.75927e-09,0.828273,0.0735795,0.00444462,0.687435,0.0034047,0.0283048,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS2,2,4,2,292,8.75927e-09,0.827433,0.070426,0.00116972,0.684566,0.00557588,0.0305744,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS2,2,4,3,292,8.75927e-09,0.828955,0.0713206,0.00105416,0.686186,0.00557618,0.0298187,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS2,2,4,4,292,8.75927e-09,0.829463,0.0737003,0.00509635,0.686678,0.00560345,0.0278666,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,AS2,2,4,5,292,8.75927e-09,0.82869,0.0741452,0.00550019,0.685607,0.00507102,0.0282505,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,BJ,0,4,1,299,9.16747e-09,0.715288,0.0470178,0.00209786,0.59642,0.00528392,0.0301632,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,BJ,0,4,2,299,9.16747e-09,0.7151,0.0474049,0.00343019,0.596663,0.00460988,0.0300958,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,BJ,0,4,3,299,9.16747e-09,0.714205,0.0460302,0.000979771,0.597208,0.00321126,0.0315243,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,BJ,0,4,4,299,9.16747e-09,0.714696,0.0482178,0.00276922,0.59628,0.00435689,0.0294616,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,512,262144,4,65536,BJ,0,4,5,299,9.16747e-09,0.714994,0.0468957,0.00230177,0.595775,0.00681507,0.0291249,216368,stability_rerun,stability_weak_n512_p4_216368.csv
weak,724,524176,8,65884,AS1,1,4,1,454,9.39962e-09,1.29947,0.109968,0.0021849,1.07861,0.00977233,0.0452912,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS1,1,4,2,454,9.39962e-09,1.29593,0.106203,0.00271425,1.05771,0.0358678,0.0419357,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS1,1,4,3,454,9.39962e-09,1.30097,0.112774,0.00732594,1.08309,0.00798297,0.042169,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS1,1,4,4,454,9.39962e-09,1.29383,0.109377,0.00195388,1.07539,0.00773509,0.045457,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS1,1,4,5,454,9.39962e-09,1.29761,0.109775,0.00187353,1.07511,0.0114541,0.0453875,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS2,2,4,1,449,8.97536e-09,1.30575,0.108887,0.00445339,1.08102,0.016823,0.0440606,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS2,2,4,2,449,8.97536e-09,1.30782,0.107271,0.00435442,1.07831,0.0272354,0.041352,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS2,2,4,3,449,8.97536e-09,1.30508,0.108445,0.0053002,1.07688,0.0243471,0.0415181,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS2,2,4,4,449,8.97536e-09,1.30817,0.108611,0.00178293,1.08873,0.0112002,0.0445318,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,AS2,2,4,5,449,8.97536e-09,1.30338,0.106701,0.00345303,1.092,0.00854705,0.041752,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,BJ,0,4,1,462,7.77661e-09,1.1137,0.0727205,0.00442236,0.931643,0.00969587,0.0433444,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,BJ,0,4,2,462,7.77661e-09,1.11578,0.0728036,0.00448799,0.931954,0.0112733,0.0433938,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,BJ,0,4,3,462,7.77661e-09,1.11597,0.0724626,0.00429794,0.933067,0.0106635,0.0435345,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,BJ,0,4,4,462,7.77661e-09,1.11382,0.0721612,0.004356,0.933124,0.0087762,0.0435708,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,724,524176,8,65884,BJ,0,4,5,462,7.77661e-09,1.11229,0.0691371,0.0017936,0.934607,0.0064802,0.0460519,216369,stability_rerun,stability_weak_n724_p8_216369.csv
weak,1024,1048576,16,65536,AS1,1,4,1,556,9.88594e-09,1.64597,0.138191,0.00507336,1.36375,0.0195935,0.0562537,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS1,1,4,2,556,9.88594e-09,1.64287,0.14011,0.00654006,1.36109,0.0210811,0.0535423,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS1,1,4,3,556,9.88594e-09,1.64816,0.140181,0.00474407,1.36624,0.0157678,0.0573766,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS1,1,4,4,556,9.88594e-09,1.64199,0.135404,0.0027496,1.35463,0.0271466,0.0569478,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS1,1,4,5,556,9.88594e-09,1.64602,0.139513,0.00823564,1.35601,0.0299975,0.0536406,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS2,2,4,1,551,9.87306e-09,1.67286,0.13636,0.00268206,1.36668,0.045185,0.0574826,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS2,2,4,2,551,9.87306e-09,1.66897,0.134679,0.00483534,1.39178,0.0218869,0.0541657,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS2,2,4,3,551,9.87306e-09,1.67321,0.134848,0.00260177,1.36424,0.0486579,0.058365,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS2,2,4,4,551,9.87306e-09,1.67174,0.139155,0.00497342,1.39306,0.0154613,0.0564891,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,AS2,2,4,5,551,9.87306e-09,1.66844,0.137041,0.00537028,1.3921,0.0147169,0.056849,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,BJ,0,4,1,571,9.18973e-09,1.39025,0.0887476,0.00522908,1.15461,0.0208393,0.0572817,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,BJ,0,4,2,571,9.18973e-09,1.39569,0.0911389,0.00483614,1.15439,0.0239061,0.0577924,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,BJ,0,4,3,571,9.18973e-09,1.39096,0.0893952,0.00552993,1.15416,0.0198034,0.0588382,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,BJ,0,4,4,571,9.18973e-09,1.40028,0.0893092,0.00561236,1.15369,0.0331615,0.0553872,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1024,1048576,16,65536,BJ,0,4,5,571,9.18973e-09,1.39711,0.0935576,0.00590084,1.1541,0.0217514,0.0589239,216370,stability_rerun,stability_weak_n1024_p16_216370.csv
weak,1448,2096704,32,66608,AS1,1,4,1,959,9.15483e-09,3.08841,0.272209,0.00568438,2.53233,0.0605314,0.102676,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS1,1,4,2,959,9.15483e-09,3.07946,0.266508,0.013771,2.46181,0.140844,0.0935791,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS1,1,4,3,959,9.15483e-09,3.08225,0.261544,0.0108901,2.49946,0.114484,0.0920358,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS1,1,4,4,959,9.15483e-09,3.07884,0.272099,0.0170058,2.47222,0.123516,0.0941069,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS1,1,4,5,959,9.15483e-09,3.07972,0.267501,0.0112411,2.47006,0.131502,0.0936184,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS2,2,4,1,960,9.97051e-09,3.20136,0.265246,0.0139423,2.59057,0.135049,0.0939103,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS2,2,4,2,960,9.97051e-09,3.20922,0.265099,0.0145042,2.58934,0.143823,0.0943207,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS2,2,4,3,960,9.97051e-09,3.20199,0.267142,0.0164009,2.59223,0.133055,0.0931916,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS2,2,4,4,960,9.97051e-09,3.20452,0.263133,0.0139614,2.59175,0.143805,0.0914976,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,AS2,2,4,5,960,9.97051e-09,3.20155,0.272652,0.0194275,2.58717,0.130635,0.094082,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,BJ,0,4,1,1025,9.50055e-09,2.59941,0.165177,0.0100103,2.10136,0.110538,0.0980432,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,BJ,0,4,2,1025,9.50055e-09,2.6004,0.16626,0.00946177,2.14679,0.0618434,0.100412,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,BJ,0,4,3,1025,9.50055e-09,2.60172,0.167891,0.0121693,2.14914,0.0570389,0.10072,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,BJ,0,4,4,1025,9.50055e-09,2.59661,0.167819,0.0164125,2.09803,0.110912,0.0967246,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,1448,2096704,32,66608,BJ,0,4,5,1025,9.50055e-09,2.60452,0.167847,0.0107034,2.1479,0.0623318,0.10062,216673,full_rerun,full_weak_n1448_p32_216673.csv
weak,2048,4194304,64,65536,AS1,1,4,1,1083,9.25241e-09,5.63256,0.594529,0.0382627,4.49794,0.168574,0.188139,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS1,1,4,2,1083,9.25241e-09,5.66331,0.600923,0.056442,4.50988,0.181499,0.187592,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS1,1,4,3,1083,9.25241e-09,5.61378,0.597517,0.0377536,4.48016,0.159461,0.193294,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS1,1,4,4,1083,9.25241e-09,5.61822,0.572649,0.0305826,4.49813,0.173451,0.191129,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS1,1,4,5,1083,9.25241e-09,5.62518,0.584636,0.0272922,4.49519,0.169303,0.192704,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS2,2,4,1,1103,9.39658e-09,6.06622,0.611467,0.00975142,4.72737,0.308452,0.230379,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS2,2,4,2,1103,9.39658e-09,6.08355,0.609193,0.0102839,4.7892,0.26436,0.233117,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS2,2,4,3,1103,9.39658e-09,6.06861,0.619906,0.0104132,4.81724,0.217533,0.22653,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS2,2,4,4,1103,9.39658e-09,6.19724,0.616192,0.0196849,4.93043,0.24766,0.215287,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,AS2,2,4,5,1103,9.39658e-09,6.0714,0.609484,0.0103389,4.75334,0.291511,0.229114,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,BJ,0,4,1,1147,8.75946e-09,4.17766,0.280574,0.0227622,3.19706,0.337848,0.172512,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,BJ,0,4,2,1147,8.75946e-09,4.0837,0.283785,0.0108727,3.22076,0.226708,0.163317,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,BJ,0,4,3,1147,8.75946e-09,4.04857,0.28216,0.0247596,3.20212,0.216446,0.157403,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,BJ,0,4,4,1147,8.75946e-09,4.18985,0.285224,0.032217,3.21645,0.342405,0.155716,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2048,4194304,64,65536,BJ,0,4,5,1147,8.75946e-09,4.08469,0.269886,0.010879,3.20885,0.254649,0.162922,216783,same_job_rerun,timing_weak_p64_216783.csv
weak,2896,8386816,128,66608,AS1,1,4,1,1900,9.50243e-09,10.3024,1.05549,0.0204253,8.09956,0.438687,0.381266,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS1,1,4,2,1900,9.50243e-09,10.3669,1.05229,0.0878068,8.24463,0.407107,0.337663,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS1,1,4,3,1900,9.50243e-09,10.2981,1.0478,0.0200709,8.03466,0.502021,0.386899,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS1,1,4,4,1900,9.50243e-09,10.4129,1.07031,0.0501758,7.97584,0.652753,0.386094,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS1,1,4,5,1900,9.50243e-09,10.4144,1.06959,0.0493226,7.97967,0.660775,0.376461,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS2,2,4,1,1909,9.94903e-09,11.2195,1.06711,0.018968,8.07271,1.33207,0.415935,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS2,2,4,2,1909,9.94903e-09,11.1683,1.10245,0.0866006,8.55834,0.803114,0.377012,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS2,2,4,3,1909,9.94903e-09,11.2077,1.08244,0.0204982,8.35535,1.02458,0.415411,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS2,2,4,4,1909,9.94903e-09,11.1676,1.07997,0.0216847,8.76421,0.568366,0.424683,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,AS2,2,4,5,1909,9.94903e-09,11.149,1.06788,0.0200444,8.35371,0.990724,0.40654,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,BJ,0,4,1,2135,9.62245e-09,7.76991,0.502399,0.0378482,5.79776,0.860992,0.266674,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,BJ,0,4,2,2135,9.62245e-09,7.74089,0.556459,0.0535252,6.09468,0.433268,0.299105,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,BJ,0,4,3,2135,9.62245e-09,7.7263,0.528046,0.0558801,6.10282,0.433031,0.308549,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,BJ,0,4,4,2135,9.62245e-09,7.75732,0.531729,0.0452855,6.07504,0.508366,0.285531,213719,critical_rerun,critical_n2896_p128_213719.csv
weak,2896,8386816,128,66608,BJ,0,4,5,2135,9.62245e-09,7.98052,0.531068,0.057712,6.0934,0.699253,0.301964,213719,critical_rerun,critical_n2896_p128_213719.csv
